ID,TRIP_ID,SET_NUM,VESSEL_ID,DECLARED_TRIP,SET_BEGIN_DATETIME,SET_BEGIN_TIME,SET_END_DATETIME,SET_BEGIN_LAT,SET_BEGIN_LON,SET_END_LAT,SET_END_LON,HAUL_BEGIN_DATETIME,HAUL_END_DATETIME,HAUL_BEGIN_DATE,HAUL_BEGIN_TIME,HAUL_BEGIN_LAT,HAUL_BEGIN_LON,HAUL_END_LAT,HAUL_END_LON,SOAK,NUM_FLTS,NUM_HKS_SET,HKS_PER_FLT,FLTLN_LEN,BRNCHLN_LEN,LDR_LEN,MIN_LEN,BLUEDYE_YN,BLUEDYE,BAIT_CODE_VAL,NUM_LITE_DEVICES,NUM_CAUGHT,KEPT,FISH,SHARKS,ODONT,TURTLES,SWO,BET,TUNA,MAHI,CPUE,MM_YN,MM_sum,DPUE,DP,FKW,FKW_sum,SFPW,SFPW_sum,RISS,RISS_sum,MONTH,YEAR,postTRT,SET_LAG
750,MSM323527,11,FV115403,NA,9/6/2003 6:15,6:15:00,9/6/2003 10:36,26.16,-152.21,26.32,-152.73,9/6/2003 15:16,9/7/2003 0:48,9/6/2003,15:16:00,26.33,-152.73,26.17,-152.2,852,82,376,26,28,14,1,43,Y,1,Mixed,NA,47,17,44,3,0,0,0,3,7,6,117.0212766,0,0,0,0,0,0,0,0,0,0,9,2003,0,1431
751,MSM323527,12,FV115403,NA,9/8/2003 7:14,7:14:00,9/8/2003 11:31,23.52,-154.17,23.39,-154.67,9/8/2003 15:15,9/8/2003 23:50,9/8/2003,15:15:00,23.41,-154.68,23.6,-154.19,739,81,374,26,28,14,1,43,Y,1,Mixed,NA,47,18,45,0,0,0,0,0,2,13,120.3208556,0,0,0,0,0,0,0,0,0,0,9,2003,0,2939
752,MSM323527,13,FV115403,NA,9/9/2003 6:13,6:13:00,9/9/2003 10:35,23,-154.46,22.88,-154.97,9/9/2003 15:16,9/10/2003 0:15,9/9/2003,15:16:00,22.91,-154.97,23.03,-154.51,820,81,372,26,28,14,1,43,Y,1,Mixed,NA,46,16,46,0,0,0,2,1,1,4,123.655914,0,0,0,0,0,0,0,0,0,0,9,2003,0,1379
753,MTV286566,1,FV809941,NA,11/21/2003 8:36,8:36:00,11/21/2003 13:07,18.76,-158.93,18.26,-159.11,11/21/2003 17:29,11/22/2003 4:02,11/21/2003,17:29:00,18.23,-159.12,18.56,-158.98,895,65,106,25,23,11,0,34,N,0,Saury (sanma),NA,32,23,25,6,0,0,1,5,5,1,235.8490566,0,0,0,0,0,0,0,0,0,0,11,2003,0,NA
754,MTV286566,2,FV809941,NA,11/22/2003 7:55,7:55:00,11/22/2003 12:49,18.29,-158.64,17.79,-159.03,11/22/2003 17:05,11/23/2003 2:22,11/22/2003,17:05:00,17.76,-159.06,18.22,-158.72,813,77,185,25,23,11,0,34,N,0,Saury (sanma),NA,42,28,31,11,0,0,0,9,9,8,167.5675676,0,0,0,0,0,0,0,0,0,0,11,2003,0,1399
755,MTV286566,3,FV809941,NA,11/23/2003 8:00,8:00:00,11/23/2003 13:02,18.37,-158.44,18.19,-158.58,11/23/2003 16:53,11/24/2003 4:14,11/23/2003,16:53:00,18.19,-158.61,18.36,-158.56,912,74,197,25,23,11,0,34,N,0,Saury (sanma),NA,53,31,35,17,0,0,1,11,12,4,177.6649746,0,0,0,0,0,0,0,0,0,0,11,2003,0,1445
756,MTV286566,4,FV809941,NA,11/24/2003 8:06,8:06:00,11/24/2003 13:14,18.27,-158.42,18.72,-158.87,11/24/2003 16:59,11/25/2003 3:42,11/24/2003,16:59:00,18.68,-158.89,18.24,-158.54,868,81,272,25,23,11,0,34,N,0,Saury (sanma),NA,48,24,28,19,0,0,2,4,4,3,102.9411765,1,1,3.676470588,0.041666667,0,0,0,0,0,0,11,2003,0,1446
757,MTV286566,5,FV809941,NA,11/25/2003 8:11,8:11:00,11/25/2003 14:35,18.17,-158.35,18.54,-158.36,11/25/2003 18:05,11/26/2003 2:54,11/25/2003,18:05:00,18.53,-158.37,18.09,-158.49,739,78,209,25,23,11,0,34,N,0,Saury (sanma),NA,24,13,17,6,0,0,1,1,1,1,81.33971292,0,0,0,0,0,0,0,0,0,0,11,2003,0,1445
758,MTV286566,6,FV809941,NA,11/27/2003 7:59,7:59:00,11/27/2003 12:40,19.23,-162.25,19.04,-162.8,11/27/2003 17:16,11/28/2003 3:40,11/27/2003,17:16:00,19.07,-162.72,19.32,-162.22,900,72,129,25,23,11,0,34,N,0,Saury (sanma),NA,39,26,26,13,0,0,0,9,10,1,201.5503876,0,0,0,0,0,0,0,0,0,0,11,2003,0,2868
759,MTV286566,7,FV809941,NA,11/28/2003 8:04,8:04:00,11/28/2003 12:50,19.03,-162.56,19.53,-162.86,11/28/2003 17:35,11/29/2003 4:50,11/28/2003,17:35:00,19.54,-162.83,19.1,-162.52,960,72,164,25,23,11,0,34,N,0,Saury (sanma),NA,55,34,33,22,0,0,0,10,10,2,201.2195122,0,0,0,0,0,0,0,0,0,0,11,2003,0,1445
760,MTV286566,8,FV809941,NA,11/29/2003 9:00,9:00:00,11/29/2003 13:45,19.14,-162.49,19.65,-162.77,11/29/2003 17:51,11/30/2003 5:01,11/29/2003,17:51:00,19.64,-162.75,19.23,-162.44,916,76,250,25,23,11,0,34,N,0,Saury (sanma),NA,57,31,34,23,0,0,0,10,11,0,136,0,0,0,0,0,0,0,0,0,0,11,2003,0,1496
761,MTV286566,9,FV809941,NA,11/30/2003 8:10,8:10:00,11/30/2003 12:50,19.11,-162.1,19.62,-162.35,11/30/2003 17:32,12/1/2003 2:44,11/30/2003,17:32:00,19.64,-162.3,19.24,-162.04,834,72,186,25,23,11,0,34,N,0,Saury (sanma),NA,49,35,38,9,0,0,0,12,12,3,204.3010753,0,0,0,0,0,0,0,0,0,0,11,2003,0,1390
762,MTV286566,10,FV809941,NA,12/1/2003 8:13,8:13:00,12/1/2003 13:15,20.01,-161.92,20.3,-162.44,12/1/2003 17:26,12/2/2003 3:20,12/1/2003,17:26:00,20.32,-162.42,20.33,-161.91,845,75,246,25,23,11,0,34,N,0,Saury (sanma),NA,39,25,25,12,0,0,0,6,8,0,101.6260163,0,0,0,0,0,0,0,0,0,0,12,2003,0,1443
763,MTV286566,11,FV809941,NA,12/2/2003 8:15,8:15:00,12/2/2003 13:07,20.23,-162.5,19.7,-162.78,12/2/2003 17:33,12/3/2003 8:21,12/2/2003,17:33:00,19.81,-162.8,20.32,-162.36,1154,72,179,25,23,11,0,34,N,0,Saury (sanma),NA,43,29,30,13,0,0,2,2,4,3,167.5977654,0,0,0,0,0,0,0,0,0,0,12,2003,0,1442
764,MTV286566,12,FV809941,NA,12/4/2003 8:06,8:06:00,12/4/2003 12:54,19.12,-163.67,18.84,-164.21,12/4/2003 17:15,12/5/2003 3:13,12/4/2003,17:15:00,18.83,-164.22,19.01,-163.7,859,74,212,25,23,11,0,34,N,0,Saury (sanma),NA,57,45,44,13,0,0,0,19,21,2,207.5471698,0,0,0,0,0,0,0,0,0,0,12,2003,0,2871
765,MTV286566,13,FV809941,NA,12/5/2003 8:25,8:25:00,12/5/2003 13:18,19.22,-163.47,18.95,-163.93,12/5/2003 17:22,12/6/2003 3:31,12/5/2003,17:22:00,18.95,-163.92,19.25,-163.51,853,76,231,25,23,11,0,34,N,0,Saury (sanma),NA,61,40,45,16,0,0,0,19,21,2,194.8051948,0,0,0,0,0,0,0,0,0,0,12,2003,0,1459
766,MTV286566,14,FV809941,NA,12/6/2003 8:45,8:45:00,12/6/2003 13:37,19.27,-163.45,19.2,-163.8,12/6/2003 17:28,12/7/2003 4:59,12/6/2003,17:28:00,19.2,-163.8,19.28,-163.49,922,76,229,25,23,11,0,34,N,0,Saury (sanma),NA,34,21,21,13,0,0,0,12,14,1,91.70305677,0,0,0,0,0,0,0,0,0,0,12,2003,0,1460
767,MTV286566,15,FV809941,NA,12/7/2003 9:03,9:03:00,12/7/2003 13:35,19.26,-163.06,18.87,-163.45,12/7/2003 19:12,12/8/2003 6:00,12/7/2003,19:12:00,18.87,-163.44,19.3,-163.09,985,77,231,25,23,11,0,34,N,0,Saury (sanma),NA,43,36,35,8,0,0,0,11,17,3,151.5151515,0,0,0,0,0,0,0,0,0,0,12,2003,0,1458
768,MTV286566,16,FV809941,NA,12/8/2003 9:20,9:20:00,12/8/2003 13:00,19.03,-163.06,19.04,-163.49,12/8/2003 18:17,12/9/2003 2:30,12/8/2003,18:17:00,19.05,-163.44,19.13,-163,810,61,80,25,23,11,0,34,N,0,Saury (sanma),NA,42,28,28,14,0,0,0,8,13,4,350,0,0,0,0,0,0,0,0,0,0,12,2003,0,1457
769,MWF736473,4,FV192269,NA,8/21/2003 7:40,7:40:00,8/21/2003 11:45,29.5,-152,29.55,-152.47,8/21/2003 17:06,8/22/2003 1:26,8/21/2003,17:06:00,29.54,-152.42,29.53,-152.02,821,78,476,28,22,22,1,45,Y,1,Saury (sanma),NA,82,17,80,2,0,0,0,0,0,14,168.0672269,0,0,0,0,0,0,0,0,0,0,8,2003,0,NA
770,MWF736473,5,FV192269,NA,8/22/2003 7:05,7:05:00,8/22/2003 11:26,29.74,-152.27,29.76,-152.77,8/22/2003 17:26,8/23/2003 1:55,8/22/2003,17:26:00,29.74,-152.75,29.75,-152.19,869,85,612,28,22,22,1,45,Y,1,Saury (sanma),NA,108,14,105,3,0,0,2,3,3,7,171.5686275,0,0,0,0,0,0,0,0,0,0,8,2003,0,1405
771,MWF736473,6,FV192269,NA,8/23/2003 8:34,8:34:00,8/23/2003 12:20,30.26,-151.51,30.36,-151.97,8/23/2003 18:25,8/24/2003 1:48,8/23/2003,18:25:00,30.37,-152,30.27,-151.51,808,72,316,28,22,22,1,45,Y,1,Saury (sanma),NA,75,7,72,3,0,0,2,3,3,5,227.8481013,0,0,0,0,0,0,0,0,0,0,8,2003,0,1529
772,MWF736473,7,FV192269,NA,8/24/2003 7:50,7:50:00,8/24/2003 11:45,30.61,-151.78,30.57,-151.27,8/24/2003 18:02,8/25/2003 1:40,8/24/2003,18:02:00,30.57,-151.27,30.6,-151.73,835,78,455,28,22,22,1,45,Y,1,Saury (sanma),NA,79,12,77,2,0,0,0,5,5,4,169.2307692,0,0,0,0,0,0,0,0,0,0,8,2003,0,1396
773,MWF736473,8,FV192269,NA,8/25/2003 7:31,7:31:00,8/25/2003 11:37,30.58,-152.02,30.91,-152.15,8/25/2003 17:58,8/26/2003 2:10,8/25/2003,17:58:00,30.9,-152.17,30.6,-152.05,873,82,538,28,22,22,1,45,Y,1,Saury (sanma),NA,41,7,38,3,0,0,0,1,1,6,70.63197026,0,0,0,0,0,0,0,0,0,0,8,2003,0,1421
774,MWF736473,9,FV192269,NA,8/26/2003 7:16,7:16:00,8/26/2003 11:41,30.68,-152.4,30.17,-152.52,8/26/2003 18:24,8/27/2003 3:04,8/26/2003,18:24:00,30.15,-152.53,30.63,-152.44,923,87,627,28,22,22,1,45,Y,1,Saury (sanma),NA,78,27,77,1,0,0,3,5,5,17,122.8070175,0,0,0,0,0,0,0,0,0,0,8,2003,0,1425
775,MWF736473,10,FV192269,NA,8/27/2003 9:38,9:38:00,8/27/2003 13:58,30.58,-151.69,30.57,-152.24,8/27/2003 18:26,8/28/2003 3:01,8/27/2003,18:26:00,30.57,-152.24,30.57,-151.68,783,90,680,28,22,22,1,45,Y,1,Saury (sanma),NA,84,20,83,1,0,0,0,3,3,15,122.0588235,0,0,0,0,0,0,0,0,0,0,8,2003,0,1582
776,MWF736473,11,FV192269,NA,8/28/2003 7:50,7:50:00,8/28/2003 12:32,30.34,-151.59,29.89,-151.61,8/28/2003 18:34,8/29/2003 4:48,8/28/2003,18:34:00,29.91,-151.59,30.35,-151.63,976,92,700,28,22,22,1,45,Y,1,Saury (sanma),NA,83,28,82,1,0,0,2,12,12,15,117.1428571,0,0,0,0,0,0,0,0,0,0,8,2003,0,1332
777,MWF736473,12,FV192269,NA,8/29/2003 6:24,6:24:00,8/29/2003 11:10,30.43,-151.61,29.96,-151.58,8/29/2003 18:18,8/30/2003 3:17,8/29/2003,18:18:00,29.97,-151.57,30.42,-151.62,967,93,714,28,22,22,1,45,Y,1,Saury (sanma),NA,89,26,84,3,0,0,1,3,3,22,117.6470588,0,0,0,0,0,0,0,0,0,0,8,2003,0,1354
778,MXP766699,1,FV540128,NA,9/29/2003 7:00,7:00:00,9/29/2003 11:04,21.38,-152.76,21.38,-153.27,9/29/2003 15:58,9/30/2003 2:02,9/29/2003,15:58:00,21.38,-153.22,21.31,-152.69,898,70,245,28,23,13,0,36,N,0,Sardine,NA,36,20,30,5,0,0,1,7,7,2,122.4489796,0,0,0,0,0,0,0,0,0,0,9,2003,0,NA
779,MXP766699,2,FV540128,NA,9/30/2003 6:39,6:39:00,9/30/2003 10:40,21.27,-152.87,21.28,-153.38,9/30/2003 16:08,10/1/2003 0:28,9/30/2003,16:08:00,21.29,-153.35,21.19,-152.78,828,70,239,28,23,13,0,36,N,0,Sardine,NA,42,9,34,8,0,0,2,2,2,1,142.2594142,0,0,0,0,0,0,0,0,0,0,9,2003,0,1419
780,MXP766699,3,FV540128,NA,10/1/2003 6:42,6:42:00,10/1/2003 10:50,20.9,-152.83,20.86,-153.32,10/1/2003 15:55,10/2/2003 1:22,10/1/2003,15:55:00,20.83,-153.28,20.82,-152.75,872,70,243,28,23,13,0,36,N,0,Sardine,NA,43,21,36,6,0,0,1,9,10,4,148.1481481,0,0,0,0,0,0,0,0,0,0,10,2003,0,1443
781,MXP766699,4,FV540128,NA,10/2/2003 6:58,6:58:00,10/2/2003 11:03,20.16,-152.81,20.12,-153.32,10/2/2003 16:06,10/3/2003 1:13,10/2/2003,16:06:00,20.14,-153.29,20.04,-152.79,850,70,241,28,23,13,0,36,N,0,Sardine,NA,77,40,67,10,0,0,0,11,11,5,278.0082988,0,0,0,0,0,0,0,0,0,0,10,2003,0,1456
782,MXP766699,5,FV540128,NA,10/3/2003 6:55,6:55:00,10/3/2003 11:02,20.19,-152.84,20.16,-153.37,10/3/2003 16:00,10/4/2003 0:39,10/3/2003,16:00:00,20.19,-153.35,20.11,-152.77,817,70,239,28,23,13,0,36,N,0,Sardine,NA,44,19,38,6,0,0,1,2,3,2,158.9958159,0,0,0,0,0,0,0,0,0,0,10,2003,0,1437
783,MXP766699,6,FV540128,NA,10/4/2003 7:30,7:30:00,10/4/2003 11:34,19.56,-153.39,19.45,-153.91,10/4/2003 16:00,10/5/2003 1:37,10/4/2003,16:00:00,19.46,-153.91,19.66,-153.43,843,70,249,28,23,13,0,36,N,0,Sardine,NA,71,30,57,13,0,0,2,8,13,0,228.9156627,0,0,0,0,0,0,0,0,0,0,10,2003,0,1475
784,MXP766699,7,FV540128,NA,10/5/2003 7:30,7:30:00,10/5/2003 11:30,19.49,-153.69,19.33,-154.17,10/5/2003 15:58,10/6/2003 1:00,10/5/2003,15:58:00,19.33,-154.18,19.61,-153.72,810,70,247,28,23,13,0,36,N,0,Sardine,NA,50,22,33,17,0,0,0,8,8,0,133.6032389,0,0,0,0,0,0,0,0,0,0,10,2003,0,1440
785,MXP766699,8,FV540128,NA,10/6/2003 6:54,6:54:00,10/6/2003 10:54,19.12,-153.73,19.06,-154.23,10/6/2003 16:00,10/7/2003 0:52,10/6/2003,16:00:00,19.05,-154.24,19.15,-153.9,838,70,245,28,23,13,0,36,N,0,Sardine,NA,48,31,44,3,0,0,0,5,7,0,179.5918367,1,2,8.163265306,0.064516129,0,0,0,0,0,0,10,2003,0,1404
786,MXP766699,9,FV540128,NA,10/7/2003 7:00,7:00:00,10/7/2003 11:33,19.56,-153.73,19.41,-154.19,10/7/2003 16:17,10/8/2003 1:40,10/7/2003,16:17:00,19.44,-154.19,19.55,-153.79,847,70,244,28,23,13,0,36,N,0,Sardine,NA,30,7,18,11,1,0,1,0,6,0,73.7704918,1,3,12.29508197,0.428571429,1,1,0,0,0,0,10,2003,0,1446
787,MXP766699,10,FV540128,NA,10/9/2003 7:53,7:53:00,10/9/2003 11:53,21.36,-152.48,21.38,-152.96,10/9/2003 16:03,10/10/2003 3:38,10/9/2003,16:03:00,21.38,-152.95,21.36,-152.47,945,70,240,28,23,13,0,36,N,0,Sardine,NA,34,20,31,2,0,0,1,8,8,1,129.1666667,0,0,0,0,0,0,0,0,0,0,10,2003,0,2933
788,MXP766699,11,FV540128,NA,10/10/2003 8:00,8:00:00,10/10/2003 11:43,21.13,-152.05,21.03,-152.49,10/10/2003 16:02,10/11/2003 1:07,10/10/2003,16:02:00,21.01,-152.46,21.1,-152.03,804,70,244,28,23,13,0,36,N,0,Sardine,NA,42,17,30,11,0,0,0,3,3,3,122.9508197,0,0,0,0,0,0,0,0,0,0,10,2003,0,1447
789,MXP766699,12,FV540128,NA,10/11/2003 7:18,7:18:00,10/11/2003 11:14,21.05,-152.49,21.07,-152.98,10/11/2003 15:55,10/12/2003 1:00,10/11/2003,15:55:00,21.09,-152.97,21.01,-152.43,826,70,239,28,23,13,0,36,N,0,Sardine,NA,49,20,40,9,0,0,1,9,9,0,167.3640167,0,0,0,0,0,0,0,0,0,0,10,2003,0,1398
790,MXP766699,13,FV540128,NA,10/12/2003 8:00,8:00:00,10/12/2003 11:00,21.13,-153.72,21.09,-153.3,10/12/2003 15:54,10/13/2003 2:30,10/12/2003,15:54:00,21.08,-153.3,21.1,-153.77,930,70,245,28,23,13,0,36,N,0,Sardine,NA,40,16,30,10,0,0,0,8,8,0,122.4489796,0,0,0,0,0,0,0,0,0,0,10,2003,0,1482
791,MXP766699,14,FV540128,NA,10/13/2003 8:09,8:09:00,10/13/2003 12:10,21.13,-153.21,21.13,-153.71,10/13/2003 16:45,10/14/2003 2:15,10/13/2003,16:45:00,21.1,-153.66,21.1,-153.16,845,70,244,28,23,13,0,36,N,0,Sardine,NA,35,14,28,6,0,0,1,5,7,1,114.7540984,0,0,0,0,0,0,0,0,0,0,10,2003,0,1449
792,MXP766699,15,FV540128,NA,10/14/2003 8:50,8:50:00,10/14/2003 12:01,21.11,-153.75,21.09,-154.24,10/14/2003 16:18,10/15/2003 1:14,10/14/2003,16:18:00,21.09,-154.23,21.06,-153.73,793,70,251,28,23,13,0,36,N,0,Sardine,NA,42,15,36,5,0,0,1,7,8,3,143.4262948,0,0,0,0,0,0,0,0,0,0,10,2003,0,1481
793,MXP766699,16,FV540128,NA,10/15/2003 8:51,8:51:00,10/15/2003 12:21,21.1,-154.73,21.06,-155.15,10/15/2003 16:33,10/16/2003 0:15,10/15/2003,16:33:00,21.08,-155.12,21.29,-154.69,714,62,111,28,23,13,0,36,N,0,Sardine,NA,30,22,27,2,0,0,1,7,7,4,243.2432432,0,0,0,0,0,0,0,0,0,0,10,2003,0,1441
794,MXR197958,1,FV115403,NA,12/15/2003 7:00,7:00:00,12/15/2003 10:43,19.79,-161.71,19.8,-162.14,12/15/2003 15:03,12/16/2003 2:53,12/15/2003,15:03:00,19.83,-162.12,19.81,-161.66,970,61,161,30,27,13,1,41,N,0,Sardine,NA,44,32,33,11,0,0,0,17,21,1,204.9689441,0,0,0,0,0,0,0,0,0,0,12,2003,0,NA
795,MXR197958,2,FV115403,NA,12/16/2003 7:10,7:10:00,12/16/2003 11:15,19.8,-161.72,19.82,-162.22,12/16/2003 15:11,12/17/2003 0:30,12/16/2003,15:11:00,19.85,-162.18,19.83,-161.68,795,68,314,30,27,13,1,41,N,0,Sardine,NA,38,23,30,8,0,0,0,9,16,1,95.54140127,0,0,0,0,0,0,0,0,0,0,12,2003,0,1450
796,MXR197958,3,FV115403,NA,12/17/2003 7:20,7:20:00,12/17/2003 11:35,19.73,-161.75,19.46,-162.16,12/17/2003 15:27,12/18/2003 1:55,12/17/2003,15:27:00,19.47,-162.16,19.76,-161.7,860,69,351,30,27,13,1,41,N,0,Sardine,NA,55,35,44,11,0,0,0,19,23,4,125.3561254,0,0,0,0,0,0,0,0,0,0,12,2003,0,1450
797,MXR197958,4,FV115403,NA,12/18/2003 7:21,7:21:00,12/18/2003 11:29,19.78,-161.57,19.66,-162,12/18/2003 15:20,12/19/2003 2:00,12/18/2003,15:20:00,19.68,-161.99,19.8,-161.54,871,64,222,30,27,13,1,41,N,0,Sardine,NA,56,52,54,2,0,0,1,25,33,3,243.2432432,0,0,0,0,0,0,0,0,0,0,12,2003,0,1441
798,MXR197958,5,FV115403,NA,12/19/2003 7:15,7:15:00,12/19/2003 11:32,19.8,-161.45,19.72,-161.9,12/19/2003 17:25,12/20/2003 1:58,12/19/2003,17:25:00,19.75,-161.89,19.8,-161.44,866,69,323,30,27,13,1,41,N,0,Sardine,NA,50,39,41,8,0,0,1,17,24,2,126.9349845,0,0,0,0,0,0,0,0,0,0,12,2003,0,1434
799,MXR197958,6,FV115403,NA,12/20/2003 7:20,7:20:00,12/20/2003 11:32,19.8,-161.4,19.73,-161.9,12/20/2003 15:11,12/21/2003 1:15,12/20/2003,15:11:00,19.74,-161.89,19.78,-161.39,823,69,327,30,27,13,1,41,N,0,Sardine,NA,44,34,35,9,0,0,0,18,19,3,107.0336391,0,0,0,0,0,0,0,0,0,0,12,2003,0,1445
800,MXR197958,7,FV115403,NA,12/21/2003 7:15,7:15:00,12/21/2003 11:30,19.8,-161.26,19.78,-161.77,12/21/2003 15:25,12/22/2003 1:31,12/21/2003,15:25:00,19.8,-161.73,19.77,-161.24,841,70,359,30,27,13,1,41,N,0,Sardine,NA,45,35,41,4,0,0,0,11,12,7,114.2061281,0,0,0,0,0,0,0,0,0,0,12,2003,0,1435
801,MXR197958,8,FV115403,NA,12/22/2003 7:24,7:24:00,12/22/2003 11:33,19.75,-161.01,19.68,-161.5,12/22/2003 15:22,12/23/2003 1:05,12/22/2003,15:22:00,19.69,-161.5,19.69,-161,812,66,269,30,27,13,1,41,N,0,Sardine,NA,34,25,29,5,0,0,0,13,14,6,107.8066914,0,0,0,0,0,0,0,0,0,0,12,2003,0,1449
802,MXR197958,9,FV115403,NA,12/23/2003 7:30,7:30:00,12/23/2003 11:42,19.8,-160.59,19.7,-161.08,12/23/2003 15:27,12/24/2003 1:10,12/23/2003,15:27:00,19.68,-161.08,19.72,-160.64,808,68,319,30,27,13,1,41,N,0,Sardine,NA,47,32,39,7,0,0,0,11,19,7,122.2570533,0,0,0,0,0,0,0,0,0,0,12,2003,0,1446
803,MXR197958,10,FV115403,NA,12/24/2003 7:12,7:12:00,12/24/2003 11:19,19.84,-160.55,19.74,-161.04,12/24/2003 15:30,12/25/2003 1:15,12/24/2003,15:30:00,19.71,-161.03,19.78,-160.59,836,68,324,30,27,13,1,41,N,0,Sardine,NA,45,37,38,7,0,0,0,26,29,2,117.2839506,0,0,0,0,0,0,0,0,0,0,12,2003,0,1422
804,NAQ299497,1,FV396670,NA,12/11/2003 7:45,7:45:00,12/11/2003 12:00,22.05,-163.33,22.1,-163.85,12/11/2003 16:00,12/12/2003 1:30,12/11/2003,16:00:00,22.07,-163.88,21.99,-163.51,810,62,134,28,20,10,0,30,N,0,Sardine,NA,28,17,19,9,0,0,0,5,6,0,141.7910448,0,0,0,0,0,0,0,0,0,0,12,2003,0,NA
805,NAQ299497,2,FV396670,NA,12/12/2003 7:25,7:25:00,12/12/2003 12:00,21.62,-163.85,21.56,-164.42,12/12/2003 15:50,12/13/2003 1:45,12/12/2003,15:50:00,21.55,-164.42,21.54,-164.01,825,73,295,28,20,10,0,30,N,0,Sardine,NA,24,10,11,10,0,0,0,4,6,0,37.28813559,0,0,0,0,0,0,0,0,0,0,12,2003,0,1420
806,NAQ299497,3,FV396670,NA,12/13/2003 7:20,7:20:00,12/13/2003 12:00,21.87,-164.56,21.84,-165.14,12/13/2003 16:25,12/14/2003 6:30,12/13/2003,16:25:00,21.87,-165.16,21.88,-164.76,1110,73,299,28,20,10,0,30,N,0,Sardine,NA,40,32,33,7,0,0,0,20,21,4,110.367893,0,0,0,0,0,0,0,0,0,0,12,2003,0,1435
807,NAQ299497,4,FV396670,NA,12/14/2003 9:03,9:03:00,12/14/2003 12:50,21.87,-164.98,21.85,-165.56,12/14/2003 18:35,12/15/2003 5:45,12/14/2003,18:35:00,21.89,-165.61,21.91,-165.12,1015,72,286,28,20,10,0,30,N,0,Sardine,NA,44,27,30,14,0,0,0,6,7,0,104.8951049,0,0,0,0,0,0,0,0,0,0,12,2003,0,1543
808,NAQ299497,5,FV396670,NA,12/15/2003 9:10,9:10:00,12/15/2003 13:40,21.79,-165.48,21.73,-166.06,12/15/2003 16:40,12/16/2003 1:50,12/15/2003,16:40:00,21.75,-166.06,21.81,-165.58,730,72,302,28,20,10,0,30,N,0,Sardine,NA,30,16,19,11,0,0,0,5,7,4,62.91390728,0,0,0,0,0,0,0,0,0,0,12,2003,0,1447
809,NAQ299497,6,FV396670,NA,12/16/2003 7:00,7:00:00,12/16/2003 11:40,21.65,-166.12,21.33,-166.57,12/16/2003 15:50,12/17/2003 2:10,12/16/2003,15:50:00,21.31,-166.57,21.66,-166.19,870,73,301,28,20,10,0,30,N,0,Sardine,NA,30,22,22,8,0,0,0,6,7,5,73.089701,0,0,0,0,0,0,0,0,0,0,12,2003,0,1310
810,NAQ299497,7,FV396670,NA,12/18/2003 7:20,7:20:00,12/18/2003 11:55,19.19,-164.81,19.07,-165.36,12/18/2003 16:15,12/19/2003 3:30,12/18/2003,16:15:00,19.06,-165.39,19.14,-164.87,935,75,320,28,20,10,0,30,N,0,Sardine,NA,47,34,35,12,0,0,0,19,28,0,109.375,0,0,0,0,0,0,0,0,0,0,12,2003,0,2900
811,NAQ299497,8,FV396670,NA,12/19/2003 7:15,7:15:00,12/19/2003 12:00,19.14,-165.2,19.1,-165.74,12/19/2003 16:35,12/20/2003 3:20,12/19/2003,16:35:00,19.07,-165.79,19.15,-165.29,920,75,307,28,20,10,0,30,N,0,Sardine,NA,52,45,43,7,0,0,0,25,33,3,140.0651466,0,0,0,0,0,0,0,0,0,0,12,2003,0,1435
812,NAQ299497,9,FV396670,NA,12/20/2003 7:15,7:15:00,12/20/2003 11:50,18.78,-165.47,18.72,-166.05,12/20/2003 15:35,12/21/2003 3:00,12/20/2003,15:35:00,18.74,-166.08,18.73,-165.58,910,75,317,28,20,10,0,30,N,0,Sardine,NA,49,40,41,6,0,0,1,18,25,1,129.3375394,0,0,0,0,0,0,0,0,0,0,12,2003,0,1440
813,NAQ299497,10,FV396670,NA,12/21/2003 7:30,7:30:00,12/21/2003 12:00,18.87,-165.16,18.82,-165.7,12/21/2003 16:10,12/22/2003 1:15,12/21/2003,16:10:00,18.82,-165.68,18.87,-165.2,795,75,318,28,20,10,0,30,N,0,Sardine,NA,41,30,34,7,0,0,0,8,13,8,106.918239,0,0,0,0,0,0,0,0,0,0,12,2003,0,1455
814,NAQ299497,11,FV396670,NA,12/22/2003 7:50,7:50:00,12/22/2003 12:10,19.42,-164.89,19.31,-165.37,12/22/2003 16:10,12/23/2003 3:15,12/22/2003,16:10:00,19.31,-165.37,19.46,-164.84,905,72,292,28,20,10,0,30,N,0,Sardine,NA,38,25,26,12,0,0,0,8,12,2,89.04109589,0,0,0,0,0,0,0,0,0,0,12,2003,0,1460
815,NAQ299497,12,FV396670,NA,12/23/2003 8:00,8:00:00,12/23/2003 12:25,19.36,-164.3,19.32,-164.76,12/23/2003 16:10,12/24/2003 0:15,12/23/2003,16:10:00,19.33,-164.81,19.34,-164.27,710,66,204,28,20,10,0,30,N,0,Sardine,NA,28,22,22,5,0,0,0,4,12,1,107.8431373,0,0,0,0,0,0,0,0,0,0,12,2003,0,1450
